,timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional
44,2020-04-26T13:13:55.194Z,XBTUSD,Sell,23,7671.0,ZeroMinusTick,c5cca741-b30e-8747-2ec2-686b694601b6,299828,0.00299828,23
45,2020-04-26T13:13:55.194Z,XBTUSD,Sell,23,7671.0,ZeroMinusTick,e0e9573f-ff58-bef4-ecc9-a86531baf7bb,299828,0.00299828,23
46,2020-04-26T13:13:55.194Z,XBTUSD,Sell,27,7671.0,ZeroMinusTick,955d5c6b-921f-4adc-54e3-e936eb0ad511,351972,0.00351972,27
47,2020-04-26T13:13:55.194Z,XBTUSD,Sell,37,7671.0,ZeroMinusTick,43d67a7b-5168-b7bd-29fa-b605767fab22,482332,0.00482332,37
48,2020-04-26T13:13:55.194Z,XBTUSD,Sell,29,7671.0,ZeroMinusTick,817994d7-0041-0a04-5f71-b6c18a79edd5,378044,0.00378044,29
49,2020-04-26T13:13:55.194Z,XBTUSD,Sell,30,7671.0,ZeroMinusTick,03c5d765-bc69-3bb8-dca8-a5f9ca09999c,391080,0.0039108,30
50,2020-04-26T13:13:55.194Z,XBTUSD,Sell,38,7671.0,ZeroMinusTick,739c7c47-a687-2b3d-d8f2-f66ec1186705,495368,0.00495368,38
51,2020-04-26T13:13:55.194Z,XBTUSD,Sell,28,7671.0,ZeroMinusTick,fd8e4018-4d16-1f62-562d-65bc00b5c64c,365008,0.00365008,28
52,2020-04-26T13:13:55.194Z,XBTUSD,Sell,37,7671.0,ZeroMinusTick,0ac3c998-a3f0-83e3-81fa-ea5667d051c6,482332,0.00482332,37
53,2020-04-26T13:13:55.194Z,XBTUSD,Sell,26,7671.0,ZeroMinusTick,ebd92923-2460-3087-1a1f-858688eecf48,338936,0.00338936,26
54,2020-04-26T13:13:55.194Z,XBTUSD,Sell,40,7671.0,ZeroMinusTick,d60616f2-76c1-0137-c0ba-f9a722112814,521440,0.0052144,40
55,2020-04-26T13:13:55.194Z,XBTUSD,Sell,34,7671.0,ZeroMinusTick,d75481aa-9e68-c5f6-adfc-fb66cb6027f8,443224,0.00443224,34
56,2020-04-26T13:13:55.194Z,XBTUSD,Sell,32,7671.0,ZeroMinusTick,aee0c065-25ea-150b-4587-0395df637bd4,417152,0.00417152,32
57,2020-04-26T13:13:55.194Z,XBTUSD,Sell,24,7671.0,ZeroMinusTick,0569711f-a233-f5d6-788b-390cae73a38c,312864,0.00312864,24
58,2020-04-26T13:13:55.194Z,XBTUSD,Sell,34,7671.0,ZeroMinusTick,ad2e6565-9316-ab91-c24c-5528d30e09ad,443224,0.00443224,34
59,2020-04-26T13:13:55.194Z,XBTUSD,Sell,23,7671.0,ZeroMinusTick,93623963-3b2f-4811-83ff-81cee8b7a84c,299828,0.00299828,23
60,2020-04-26T13:13:55.194Z,XBTUSD,Sell,25,7671.0,ZeroMinusTick,15853682-b46d-f203-cda4-b60731ace08b,325900,0.003259,25
61,2020-04-26T13:13:55.194Z,XBTUSD,Sell,24,7671.0,ZeroMinusTick,957e01b9-155c-648b-54a7-60d48a5b016a,312864,0.00312864,24
62,2020-04-26T13:13:55.086Z,XBTUSD,Sell,7,7671.0,ZeroMinusTick,40c26b3f-d251-4870-fa32-4eb1996054d8,91252,0.00091252,7
63,2020-04-26T13:13:55.086Z,XBTUSD,Sell,39,7671.0,ZeroMinusTick,ee6e6c4d-68c2-908b-f74e-bc69956cd66c,508404,0.00508404,39
64,2020-04-26T13:13:55.086Z,XBTUSD,Sell,30,7671.0,ZeroMinusTick,3e9c0e55-0fcf-2fe9-99f9-4144ae0e3312,391080,0.0039108,30
65,2020-04-26T13:13:55.086Z,XBTUSD,Sell,35,7671.0,ZeroMinusTick,7d53023f-2968-9004-bed9-9b02fb1b2644,456260,0.0045626,35
66,2020-04-26T13:13:55.086Z,XBTUSD,Sell,24,7671.0,ZeroMinusTick,d753c7e6-531f-7bd7-f792-a113ca7f9716,312864,0.00312864,24
67,2020-04-26T13:13:55.086Z,XBTUSD,Sell,28,7671.0,ZeroMinusTick,89880679-ba5f-c704-a0eb-e4294a7c3671,365008,0.00365008,28
68,2020-04-26T13:13:55.086Z,XBTUSD,Sell,29,7671.0,ZeroMinusTick,e4d74dfc-86fd-0507-2b19-603f12e55602,378044,0.00378044,29
69,2020-04-26T13:13:55.086Z,XBTUSD,Sell,34,7671.0,ZeroMinusTick,b89fdcb6-5b66-23f0-4e0a-81957da85f69,443224,0.00443224,34
70,2020-04-26T13:13:55.086Z,XBTUSD,Sell,30,7671.0,ZeroMinusTick,6d4838d1-9e8a-d5c7-4499-623c52a3ec54,391080,0.0039108,30
71,2020-04-26T13:13:55.086Z,XBTUSD,Sell,21,7671.0,ZeroMinusTick,b8c87684-f937-3517-f1ca-769faf607dd4,273756,0.00273756,21
72,2020-04-26T13:13:55.086Z,XBTUSD,Sell,30,7671.0,ZeroMinusTick,07aaa3d9-f933-0c66-8382-b11536a92aaf,391080,0.0039108,30
73,2020-04-26T13:13:55.086Z,XBTUSD,Sell,36,7671.0,ZeroMinusTick,575c0f7d-2caf-3940-1cdf-edaddc906fca,469296,0.00469296,36
74,2020-04-26T13:13:55.086Z,XBTUSD,Sell,40,7671.0,ZeroMinusTick,89928a72-8285-4e12-df6c-9ba25b24e6eb,521440,0.0052144,40
75,2020-04-26T13:13:55.086Z,XBTUSD,Sell,39,7671.0,ZeroMinusTick,4df07cc4-056a-51c1-90c1-0f491efa34d4,508404,0.00508404,39
76,2020-04-26T13:13:55.086Z,XBTUSD,Sell,128,7671.0,ZeroMinusTick,c604fa16-36aa-1849-2ff6-ce876ff7b9bc,1668608,0.01668608,128
77,2020-04-26T13:13:54.939Z,XBTUSD,Sell,2500,7671.0,ZeroMinusTick,c73c955b-c581-97af-417c-9828f4bd6589,32590000,0.3259,2500
78,2020-04-26T13:13:54.854Z,XBTUSD,Sell,1,7671.0,ZeroMinusTick,b46b79c6-6102-11c1-e561-ee2f373687f5,13036,0.00013036,1
79,2020-04-26T13:13:54.646Z,XBTUSD,Sell,500,7671.0,ZeroMinusTick,0788be52-2c89-6c32-1c0b-f99c6d46928e,6518000,0.06518,500
80,2020-04-26T13:13:54.533Z,XBTUSD,Sell,100,7671.0,ZeroMinusTick,5b7e035c-c2a3-a0fa-545b-87ff3aafbf4b,1303600,0.013036,100
81,2020-04-26T13:13:54.296Z,XBTUSD,Sell,3000,7671.0,ZeroMinusTick,3f980d13-7d02-3586-e11e-7ce6ff2c9094,39108000,0.39108,3000
82,2020-04-26T13:13:54.281Z,XBTUSD,Sell,403,7671.0,ZeroMinusTick,548a4116-bd60-74ef-0e0f-2183f2a29cdf,5253508,0.05253508,403
83,2020-04-26T13:13:54.226Z,XBTUSD,Sell,30000,7671.0,ZeroMinusTick,90f89a55-8050-7409-456c-de50acc96310,391080000,3.9108,30000
84,2020-04-26T13:13:54.172Z,XBTUSD,Sell,140,7671.0,ZeroMinusTick,6c3f1883-bf9a-4c6f-1ba7-1fb0f0c47feb,1825040,0.0182504,140
85,2020-04-26T13:13:53.631Z,XBTUSD,Sell,3228,7671.0,ZeroMinusTick,694877a4-dc96-e6f2-a360-1c5d5fee8179,42080208,0.42080208,3228
86,2020-04-26T13:13:53.631Z,XBTUSD,Sell,37,7671.0,ZeroMinusTick,709f80bf-988a-9811-4a0b-5f2331e9e4fb,482332,0.00482332,37
87,2020-04-26T13:13:53.631Z,XBTUSD,Sell,124,7671.0,ZeroMinusTick,da237c2f-4fd8-2ca0-883c-d58ce955b7ed,1616464,0.01616464,124
88,2020-04-26T13:13:53.631Z,XBTUSD,Sell,29,7671.0,MinusTick,dad3ef19-c6e5-1583-0f2c-3ea2cc1d5fb5,378044,0.00378044,29
89,2020-04-26T13:13:53.631Z,XBTUSD,Sell,3,7671.5,ZeroMinusTick,afb8d1b0-30ab-7916-b9d1-5fabd44ea4c6,39105,0.00039105,3
90,2020-04-26T13:13:53.631Z,XBTUSD,Sell,64,7671.5,ZeroMinusTick,ec4da76b-31f6-074f-b66a-99967e605501,834240,0.0083424,64
91,2020-04-26T13:13:53.631Z,XBTUSD,Sell,22,7671.5,ZeroMinusTick,c25c01c5-cc2c-2da1-3ae1-96da6d4a7162,286770,0.0028677,22
92,2020-04-26T13:13:53.631Z,XBTUSD,Sell,21,7671.5,ZeroMinusTick,8ffe02e7-1eeb-142e-4af3-84a8b3832278,273735,0.00273735,21
93,2020-04-26T13:13:53.631Z,XBTUSD,Sell,34,7671.5,ZeroMinusTick,c9819491-e288-e840-45b6-477128f9bc8a,443190,0.0044319,34
94,2020-04-26T13:13:53.631Z,XBTUSD,Sell,27,7671.5,ZeroMinusTick,68d5607c-e152-3c2d-eda6-c593d30e5185,351945,0.00351945,27
95,2020-04-26T13:13:53.631Z,XBTUSD,Sell,33,7671.5,ZeroMinusTick,189578ff-113c-1294-4394-7e6b6fb7354a,430155,0.00430155,33
96,2020-04-26T13:13:53.631Z,XBTUSD,Sell,40,7671.5,ZeroMinusTick,54b1e002-9997-db69-8466-729ce34a7886,521400,0.005214,40
97,2020-04-26T13:13:53.631Z,XBTUSD,Sell,36,7671.5,ZeroMinusTick,de08139f-59bf-394b-3f24-1d443ec2546a,469260,0.0046926,36
98,2020-04-26T13:13:53.631Z,XBTUSD,Sell,25,7671.5,ZeroMinusTick,be858320-ffd7-e50f-6b5e-4467c3fedba3,325875,0.00325875,25
99,2020-04-26T13:13:53.631Z,XBTUSD,Sell,30,7671.5,ZeroMinusTick,db9197aa-ef82-d2ef-bf6c-5cdda6590412,391050,0.0039105,30
100,2020-04-26T13:13:53.631Z,XBTUSD,Sell,28,7671.5,ZeroMinusTick,6fb8dc20-a803-b356-2847-f451812dfc0d,364980,0.0036498,28
101,2020-04-26T13:13:53.631Z,XBTUSD,Sell,36,7671.5,ZeroMinusTick,e9523e50-84d2-87fd-05f8-a21961197632,469260,0.0046926,36
102,2020-04-26T13:13:53.631Z,XBTUSD,Sell,23,7671.5,ZeroMinusTick,b3928ea2-8cde-3ffa-0afc-896f3fbc5b5c,299805,0.00299805,23
103,2020-04-26T13:13:53.631Z,XBTUSD,Sell,33,7671.5,ZeroMinusTick,7fa6d74d-49f7-494d-8a6a-daee0b4b02c3,430155,0.00430155,33
104,2020-04-26T13:13:53.631Z,XBTUSD,Sell,27,7671.5,ZeroMinusTick,7d6d156c-dd67-b586-2201-354d27c3bac6,351945,0.00351945,27
105,2020-04-26T13:13:53.631Z,XBTUSD,Sell,26,7671.5,ZeroMinusTick,35d36841-bd93-13dd-1213-b081340ae5ad,338910,0.0033891,26
106,2020-04-26T13:13:53.631Z,XBTUSD,Sell,32,7671.5,ZeroMinusTick,6e4deecf-f34b-8561-3443-d8441c4d9bf3,417120,0.0041712,32
107,2020-04-26T13:13:53.631Z,XBTUSD,Sell,29,7671.5,ZeroMinusTick,070f55e2-e7d7-3830-50a6-a5c64c14e064,378015,0.00378015,29
108,2020-04-26T13:13:53.631Z,XBTUSD,Sell,31,7671.5,ZeroMinusTick,75e7e76e-e65d-21ec-727b-18a86ad90bf7,404085,0.00404085,31
109,2020-04-26T13:13:53.631Z,XBTUSD,Sell,39,7671.5,ZeroMinusTick,87dc9e89-6702-367e-c226-c7714929d1e1,508365,0.00508365,39
110,2020-04-26T13:13:53.631Z,XBTUSD,Sell,30,7671.5,ZeroMinusTick,260d5c22-f5b7-670f-2c7e-a15446a8b94e,391050,0.0039105,30
111,2020-04-26T13:13:53.631Z,XBTUSD,Sell,35,7671.5,ZeroMinusTick,93e9fe67-d248-dda7-c76d-4e6430ccaf62,456225,0.00456225,35
112,2020-04-26T13:13:53.631Z,XBTUSD,Sell,34,7671.5,ZeroMinusTick,363885c3-716f-b35c-c0c8-b6239b5af139,443190,0.0044319,34
113,2020-04-26T13:13:53.631Z,XBTUSD,Sell,33,7671.5,ZeroMinusTick,c0d6d144-aac5-2615-1b7c-6833ba6096a1,430155,0.00430155,33
114,2020-04-26T13:13:53.631Z,XBTUSD,Sell,31,7671.5,ZeroMinusTick,1d5fb68f-e1d6-2fcb-6fc6-5817b497b685,404085,0.00404085,31
115,2020-04-26T13:13:53.631Z,XBTUSD,Sell,31,7671.5,ZeroMinusTick,efbeafbf-c90d-bd7c-4179-a6e519ae73d7,404085,0.00404085,31
116,2020-04-26T13:13:53.631Z,XBTUSD,Sell,39,7671.5,ZeroMinusTick,2439e5be-09b9-c5a6-8158-7ca22221efc2,508365,0.00508365,39
117,2020-04-26T13:13:53.631Z,XBTUSD,Sell,29,7671.5,ZeroMinusTick,209da65a-23f7-339f-17f8-0d2f101523f6,378015,0.00378015,29
118,2020-04-26T13:13:53.631Z,XBTUSD,Sell,33,7671.5,ZeroMinusTick,8f9603f0-223a-ab86-fa9f-87f3176a561e,430155,0.00430155,33
119,2020-04-26T13:13:53.631Z,XBTUSD,Sell,24,7671.5,ZeroMinusTick,c342d348-fa6c-6e1a-767c-33e0ce46d3b3,312840,0.0031284,24
120,2020-04-26T13:13:53.631Z,XBTUSD,Sell,23,7671.5,ZeroMinusTick,a46b8665-5b7b-6405-008c-49afe1e1fbf7,299805,0.00299805,23
121,2020-04-26T13:13:53.631Z,XBTUSD,Sell,25,7671.5,ZeroMinusTick,2d0fd64a-a548-3416-bbd5-8b8563008902,325875,0.00325875,25
122,2020-04-26T13:13:53.631Z,XBTUSD,Sell,21,7671.5,ZeroMinusTick,93b21771-3315-53d1-fcc2-d6ca92dcda07,273735,0.00273735,21
123,2020-04-26T13:13:53.631Z,XBTUSD,Sell,37,7671.5,ZeroMinusTick,5f8f3563-c8c9-10ca-e0e5-86186b4df2e0,482295,0.00482295,37
124,2020-04-26T13:13:53.631Z,XBTUSD,Sell,28,7671.5,ZeroMinusTick,449bacc6-455b-ecb2-358e-de92a107fc81,364980,0.0036498,28
125,2020-04-26T13:13:53.631Z,XBTUSD,Sell,21,7671.5,ZeroMinusTick,972d28ec-1ea1-bbd2-e599-ea23d0e1dad1,273735,0.00273735,21
126,2020-04-26T13:13:53.631Z,XBTUSD,Sell,25,7671.5,ZeroMinusTick,a2d93209-6d75-faf7-d6bb-b95a2057c3d1,325875,0.00325875,25
127,2020-04-26T13:13:53.631Z,XBTUSD,Sell,38,7671.5,ZeroMinusTick,42ccce1f-9100-c64b-6a0b-2786488dbd20,495330,0.0049533,38
128,2020-04-26T13:13:53.631Z,XBTUSD,Sell,23,7671.5,ZeroMinusTick,28ebbdc9-d896-6b79-1674-b06e4e74aeaa,299805,0.00299805,23
129,2020-04-26T13:13:53.631Z,XBTUSD,Sell,30,7671.5,ZeroMinusTick,20ad7658-a312-6d14-7d94-9ce22e9a81bd,391050,0.0039105,30
130,2020-04-26T13:13:53.631Z,XBTUSD,Sell,31,7671.5,ZeroMinusTick,951633b7-720e-0064-d4b5-586b37ce81bf,404085,0.00404085,31
131,2020-04-26T13:13:53.631Z,XBTUSD,Sell,40,7671.5,ZeroMinusTick,1ca65a00-00be-2903-9f8d-045cdfef6cff,521400,0.005214,40
132,2020-04-26T13:13:53.631Z,XBTUSD,Sell,28,7671.5,ZeroMinusTick,4eba0e9b-c7c5-cf82-5b6b-5e6ec2a4586e,364980,0.0036498,28
133,2020-04-26T13:13:53.631Z,XBTUSD,Sell,29,7671.5,ZeroMinusTick,639681c8-6c1f-c8d2-0e83-226501d1d911,378015,0.00378015,29
134,2020-04-26T13:13:53.631Z,XBTUSD,Sell,37,7671.5,ZeroMinusTick,01b341b9-b64e-abbe-0a8e-a3ccbe34690a,482295,0.00482295,37
135,2020-04-26T13:13:53.631Z,XBTUSD,Sell,25,7671.5,ZeroMinusTick,410f7225-78b5-c6ec-b089-5592d7586d5a,325875,0.00325875,25
136,2020-04-26T13:13:53.631Z,XBTUSD,Sell,36,7671.5,ZeroMinusTick,00011e5a-1279-93f8-e6c1-20d7209d58c8,469260,0.0046926,36
137,2020-04-26T13:13:53.631Z,XBTUSD,Sell,23,7671.5,ZeroMinusTick,a31c073a-8da5-09e9-ed51-6cc58895c03c,299805,0.00299805,23
138,2020-04-26T13:13:53.631Z,XBTUSD,Sell,500,7671.5,ZeroMinusTick,cb4fd31c-ae81-4889-4a30-cadebe764a4e,6517500,0.065175,500
139,2020-04-26T13:13:53.631Z,XBTUSD,Sell,109,7671.5,ZeroMinusTick,fd7d37b1-89a7-a122-6af3-0128233bf20b,1420815,0.01420815,109
140,2020-04-26T13:13:53.631Z,XBTUSD,Sell,25,7671.5,ZeroMinusTick,e0741e6f-7be7-d088-8918-fe5b64605be8,325875,0.00325875,25
141,2020-04-26T13:13:53.631Z,XBTUSD,Sell,33,7671.5,ZeroMinusTick,00acbf94-71e8-1fb1-8db8-9f69e7792126,430155,0.00430155,33
142,2020-04-26T13:13:53.631Z,XBTUSD,Sell,29,7671.5,ZeroMinusTick,bfda9b6f-e5cb-3c03-a491-915240934c6f,378015,0.00378015,29
143,2020-04-26T13:13:53.631Z,XBTUSD,Sell,26,7671.5,ZeroMinusTick,989dbf55-a2dd-511e-e8b9-982f5fc57216,338910,0.0033891,26
144,2020-04-26T13:13:53.631Z,XBTUSD,Sell,31,7671.5,ZeroMinusTick,01964d1d-d03f-cc7a-33fa-332e763330e8,404085,0.00404085,31
145,2020-04-26T13:13:53.631Z,XBTUSD,Sell,24,7671.5,ZeroMinusTick,39134bf7-06c7-ecd2-27db-4bced95cbe43,312840,0.0031284,24
146,2020-04-26T13:13:53.631Z,XBTUSD,Sell,39,7671.5,ZeroMinusTick,c11a5491-8a3a-5b47-790e-4ec6e4ab3e5e,508365,0.00508365,39
147,2020-04-26T13:13:53.631Z,XBTUSD,Sell,37,7671.5,ZeroMinusTick,98cfbbc5-fe77-8ca5-642c-f615355849bf,482295,0.00482295,37
